Picked At,Pick Number,Appearance,First Name,Last Name,Team,Position,Draft,Draft Entry,Draft Entry Fee,Draft Size,Draft Total Prizes,Tournament Title,Tournament,Tournament Entry Fee,Tournament Total Prizes,Tournament Size,Draft Pool Title,Draft Pool,Draft Pool Entry Fee,Draft Pool Total Prizes,Draft Pool Size,Weekly Winner Title,Weekly Winner,Weekly Winner Entry Fee,Weekly Winner Total Prizes,Weekly Winner Size
2025-06-15 06:04:13 UTC,208,f24adb34-5412-4edf-95ff-6b68e5fbd41d,Miles,Sanders,DAL,RB,f9a27afd-9dc9-4d74-afe1-abaaf270b70e,3325db00-69ff-4a03-94bc-43ecce146953,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-15 06:03:26 UTC,201,3349f39b-9dd6-42f3-a50c-8f7e8134d2bf,Theo,Johnson,NYG,TE,f9a27afd-9dc9-4d74-afe1-abaaf270b70e,3325db00-69ff-4a03-94bc-43ecce146953,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-15 06:00:30 UTC,184,0e7d3cb4-f568-41e0-88e6-7812989ae958,Jaxson,Dart,NYG,QB,f9a27afd-9dc9-4d74-afe1-abaaf270b70e,3325db00-69ff-4a03-94bc-43ecce146953,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-15 05:59:22 UTC,177,a228fb38-ae0f-469d-984a-a7a3a904020d,Mike,Gesicki,CIN,TE,f9a27afd-9dc9-4d74-afe1-abaaf270b70e,3325db00-69ff-4a03-94bc-43ecce146953,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-15 05:56:36 UTC,160,50be3583-2a3d-455a-91ce-ba6959783642,Matthew,Stafford,LAR,QB,f9a27afd-9dc9-4d74-afe1-abaaf270b70e,3325db00-69ff-4a03-94bc-43ecce146953,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-15 05:55:27 UTC,153,a6b061d0-7d58-45b0-8539-c0dd60cb26f9,Michael,Penix,ATL,QB,f9a27afd-9dc9-4d74-afe1-abaaf270b70e,3325db00-69ff-4a03-94bc-43ecce146953,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-15 05:52:46 UTC,136,5336c84a-59d1-4502-b26c-a9a7a5683195,Jake,Ferguson,DAL,TE,f9a27afd-9dc9-4d74-afe1-abaaf270b70e,3325db00-69ff-4a03-94bc-43ecce146953,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-15 05:52:05 UTC,129,c6ad3f37-27db-4232-99cc-aeed22777e85,Jonnu,Smith,PIT,TE,f9a27afd-9dc9-4d74-afe1-abaaf270b70e,3325db00-69ff-4a03-94bc-43ecce146953,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-15 05:49:10 UTC,112,ae822ce4-b4ff-4b53-bf83-be036fe15dd2,Bhayshul,Tuten,JAX,RB,f9a27afd-9dc9-4d74-afe1-abaaf270b70e,3325db00-69ff-4a03-94bc-43ecce146953,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-15 05:48:12 UTC,105,45040fd6-c586-4f05-b4a5-35e32042f5c8,Cam,Skattebo,NYG,RB,f9a27afd-9dc9-4d74-afe1-abaaf270b70e,3325db00-69ff-4a03-94bc-43ecce146953,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-15 05:45:09 UTC,88,2965705e-121c-4f6f-a67e-200c1f221343,Josh,Downs,IND,WR,f9a27afd-9dc9-4d74-afe1-abaaf270b70e,3325db00-69ff-4a03-94bc-43ecce146953,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-15 05:43:57 UTC,81,6d09867d-203b-4d91-975c-128125e7cf89,Jakobi,Meyers,LV,WR,f9a27afd-9dc9-4d74-afe1-abaaf270b70e,3325db00-69ff-4a03-94bc-43ecce146953,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-15 05:40:50 UTC,64,c34084aa-c044-4695-81ee-6328f98c591c,Jerry,Jeudy,CLE,WR,f9a27afd-9dc9-4d74-afe1-abaaf270b70e,3325db00-69ff-4a03-94bc-43ecce146953,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-15 05:39:41 UTC,57,a8c3cb2b-7728-4ee0-8f89-f218e5e0c409,Chuba,Hubbard,CAR,RB,f9a27afd-9dc9-4d74-afe1-abaaf270b70e,3325db00-69ff-4a03-94bc-43ecce146953,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-15 05:36:38 UTC,40,c00d3668-c5ca-41be-bbb3-30e421920276,Tetairoa,McMillan,CAR,WR,f9a27afd-9dc9-4d74-afe1-abaaf270b70e,3325db00-69ff-4a03-94bc-43ecce146953,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-15 05:35:26 UTC,33,221733f8-7235-4b9e-a2cd-45dad292e33b,Chase,Brown,CIN,RB,f9a27afd-9dc9-4d74-afe1-abaaf270b70e,3325db00-69ff-4a03-94bc-43ecce146953,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-15 05:32:18 UTC,16,0fd6a099-0696-4aeb-b7c8-bf3c5280db0f,Drake,London,ATL,WR,f9a27afd-9dc9-4d74-afe1-abaaf270b70e,3325db00-69ff-4a03-94bc-43ecce146953,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-15 05:31:34 UTC,9,827b3a04-55f4-4c0e-940f-62be3233dd15,Puka,Nacua,LAR,WR,f9a27afd-9dc9-4d74-afe1-abaaf270b70e,3325db00-69ff-4a03-94bc-43ecce146953,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-20 04:28:46 UTC,213,f47f5778-3c4d-4320-a4f9-cb57a229024a,Jacory,Croskey-Merritt,WAS,RB,c0dced32-dc11-4e75-b075-c463da102e82,346aef82-9718-4774-8160-de610f96de45,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-20 04:25:52 UTC,196,edf095fc-4f26-470b-9967-e307126ced5b,Tai,Felton,MIN,WR,c0dced32-dc11-4e75-b075-c463da102e82,346aef82-9718-4774-8160-de610f96de45,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-20 04:24:04 UTC,189,a07ec2e7-a9ff-4797-8b81-e97de03a6a51,Rico,Dowdle,CAR,RB,c0dced32-dc11-4e75-b075-c463da102e82,346aef82-9718-4774-8160-de610f96de45,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-20 04:20:57 UTC,172,c9e2cfc7-8db1-49ab-944b-61108f687aca,Jalen,Coker,CAR,WR,c0dced32-dc11-4e75-b075-c463da102e82,346aef82-9718-4774-8160-de610f96de45,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-20 04:20:07 UTC,165,44a906d5-b179-45f9-b69f-281595bea71d,Zach,Ertz,WAS,TE,c0dced32-dc11-4e75-b075-c463da102e82,346aef82-9718-4774-8160-de610f96de45,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-20 04:16:03 UTC,148,04c979d6-83b7-40dc-83fc-ed4db79ce5f9,Bryce,Young,CAR,QB,c0dced32-dc11-4e75-b075-c463da102e82,346aef82-9718-4774-8160-de610f96de45,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-20 04:15:09 UTC,141,ff6b158c-6ff5-45c7-879e-32086288c5fb,Cam,Ward,TEN,QB,c0dced32-dc11-4e75-b075-c463da102e82,346aef82-9718-4774-8160-de610f96de45,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-20 04:11:39 UTC,124,78a6939e-5faf-45ed-98f2-674a84e65045,J.J.,McCarthy,MIN,QB,c0dced32-dc11-4e75-b075-c463da102e82,346aef82-9718-4774-8160-de610f96de45,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-20 04:10:37 UTC,117,d1bb13ec-b37e-420c-b9f5-e76698cb6b2b,Kyle,Williams,NE,WR,c0dced32-dc11-4e75-b075-c463da102e82,346aef82-9718-4774-8160-de610f96de45,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-20 04:06:58 UTC,100,85474863-13c5-412b-a5fd-cebdd1383524,Jordan,Mason,MIN,RB,c0dced32-dc11-4e75-b075-c463da102e82,346aef82-9718-4774-8160-de610f96de45,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-20 04:05:50 UTC,93,c6ad3f37-27db-4232-99cc-aeed22777e85,Jonnu,Smith,PIT,TE,c0dced32-dc11-4e75-b075-c463da102e82,346aef82-9718-4774-8160-de610f96de45,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-20 04:01:34 UTC,76,ea213cff-af5a-4902-b17d-14591284ccac,Kaleb,Johnson,PIT,RB,c0dced32-dc11-4e75-b075-c463da102e82,346aef82-9718-4774-8160-de610f96de45,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-20 03:59:46 UTC,69,533aaf00-6105-4dc7-9e32-ee6e0e78a66a,Deebo,Samuel,WAS,WR,c0dced32-dc11-4e75-b075-c463da102e82,346aef82-9718-4774-8160-de610f96de45,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-20 03:56:09 UTC,52,2c4e3e6e-667c-44c3-8083-bfd11b1fd7a8,Calvin,Ridley,TEN,WR,c0dced32-dc11-4e75-b075-c463da102e82,346aef82-9718-4774-8160-de610f96de45,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-20 03:54:44 UTC,45,fd373123-6fc9-4e2c-829c-9879ae96caea,Omarion,Hampton,LAC,RB,c0dced32-dc11-4e75-b075-c463da102e82,346aef82-9718-4774-8160-de610f96de45,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-20 03:51:33 UTC,28,f1e0fe78-af51-4e41-9f58-a8146a69c5a9,Rashee,Rice,KC,WR,c0dced32-dc11-4e75-b075-c463da102e82,346aef82-9718-4774-8160-de610f96de45,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-20 03:50:24 UTC,21,d6c8b5b5-c01a-43d4-84b5-cbad5e4a7f21,Trey,McBride,ARI,TE,c0dced32-dc11-4e75-b075-c463da102e82,346aef82-9718-4774-8160-de610f96de45,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-20 03:47:05 UTC,4,fb2b25a4-b791-4ef0-bc45-41099b503a69,Justin,Jefferson,MIN,WR,c0dced32-dc11-4e75-b075-c463da102e82,346aef82-9718-4774-8160-de610f96de45,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-18 06:34:33 UTC,210,2d084934-667e-4903-b462-a33b9041291d,Harold,Fannin,CLE,TE,debbe1f4-2e6e-45ee-8b89-b54a5d9490e8,36e70308-525a-4533-9e19-dcd12ce6efc4,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-18 06:32:56 UTC,199,47a14de7-342a-4a2d-b5ea-2e4cca880e67,Jerome,Ford,CLE,RB,debbe1f4-2e6e-45ee-8b89-b54a5d9490e8,36e70308-525a-4533-9e19-dcd12ce6efc4,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-18 06:30:45 UTC,186,032a165a-b343-4c8f-a56f-8fc47d2a4a07,Dylan,Sampson,CLE,RB,debbe1f4-2e6e-45ee-8b89-b54a5d9490e8,36e70308-525a-4533-9e19-dcd12ce6efc4,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-18 06:29:04 UTC,175,c9e2cfc7-8db1-49ab-944b-61108f687aca,Jalen,Coker,CAR,WR,debbe1f4-2e6e-45ee-8b89-b54a5d9490e8,36e70308-525a-4533-9e19-dcd12ce6efc4,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-18 06:26:56 UTC,162,bc9e2c1b-6bb4-4bc9-84af-202f71c65de7,Alec,Pierce,IND,WR,debbe1f4-2e6e-45ee-8b89-b54a5d9490e8,36e70308-525a-4533-9e19-dcd12ce6efc4,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-18 06:25:30 UTC,151,951df6a2-c1b0-499f-819e-67798c2cc6a2,Brenton,Strange,JAX,TE,debbe1f4-2e6e-45ee-8b89-b54a5d9490e8,36e70308-525a-4533-9e19-dcd12ce6efc4,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-18 06:23:32 UTC,138,42be1a8b-6bdd-4bda-a857-3a01bbc6aeac,Wan'Dale,Robinson,NYG,WR,debbe1f4-2e6e-45ee-8b89-b54a5d9490e8,36e70308-525a-4533-9e19-dcd12ce6efc4,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-18 06:21:55 UTC,127,1fd437b3-ec8a-40ff-af9b-bdeb9e195111,Drake,Maye,NE,QB,debbe1f4-2e6e-45ee-8b89-b54a5d9490e8,36e70308-525a-4533-9e19-dcd12ce6efc4,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-18 06:19:30 UTC,114,d1bb13ec-b37e-420c-b9f5-e76698cb6b2b,Kyle,Williams,NE,WR,debbe1f4-2e6e-45ee-8b89-b54a5d9490e8,36e70308-525a-4533-9e19-dcd12ce6efc4,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-18 06:17:29 UTC,103,85474863-13c5-412b-a5fd-cebdd1383524,Jordan,Mason,MIN,RB,debbe1f4-2e6e-45ee-8b89-b54a5d9490e8,36e70308-525a-4533-9e19-dcd12ce6efc4,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-18 06:15:10 UTC,90,69a1328c-ef69-41a4-a9c6-9ef0f96179f0,Justin,Fields,NYJ,QB,debbe1f4-2e6e-45ee-8b89-b54a5d9490e8,36e70308-525a-4533-9e19-dcd12ce6efc4,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-18 06:13:34 UTC,79,9df8f9e8-d362-46e0-be35-502442b747e6,Luther,Burden,CHI,WR,debbe1f4-2e6e-45ee-8b89-b54a5d9490e8,36e70308-525a-4533-9e19-dcd12ce6efc4,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-18 06:11:06 UTC,66,c34084aa-c044-4695-81ee-6328f98c591c,Jerry,Jeudy,CLE,WR,debbe1f4-2e6e-45ee-8b89-b54a5d9490e8,36e70308-525a-4533-9e19-dcd12ce6efc4,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-18 06:09:27 UTC,55,a8c3cb2b-7728-4ee0-8f89-f218e5e0c409,Chuba,Hubbard,CAR,RB,debbe1f4-2e6e-45ee-8b89-b54a5d9490e8,36e70308-525a-4533-9e19-dcd12ce6efc4,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-18 06:07:11 UTC,42,09d74295-61f2-4824-b49b-f1c677be0763,Jayden,Daniels,WAS,QB,debbe1f4-2e6e-45ee-8b89-b54a5d9490e8,36e70308-525a-4533-9e19-dcd12ce6efc4,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-18 06:05:33 UTC,31,146fb59c-b8ff-414a-86a7-3c2e612a81c0,Garrett,Wilson,NYJ,WR,debbe1f4-2e6e-45ee-8b89-b54a5d9490e8,36e70308-525a-4533-9e19-dcd12ce6efc4,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-18 06:03:30 UTC,18,d98df6de-a814-477a-bd9b-b6a747f32ab4,Brock,Bowers,LV,TE,debbe1f4-2e6e-45ee-8b89-b54a5d9490e8,36e70308-525a-4533-9e19-dcd12ce6efc4,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-05-18 06:01:28 UTC,7,0ec23474-d4b8-4dcd-9157-b6de1fb8ff84,Jahmyr,Gibbs,DET,RB,debbe1f4-2e6e-45ee-8b89-b54a5d9490e8,36e70308-525a-4533-9e19-dcd12ce6efc4,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-06-12 17:31:48 UTC,207,f47f5778-3c4d-4320-a4f9-cb57a229024a,Jacory,Croskey-Merritt,WAS,RB,d8f90c06-70e2-4b35-947d-fed9ab5de53d,3703ef90-9b13-4787-9411-69c67edd4102,,12,,The Schnauzer 2,d9b465e7-7fc4-4bfc-9c93-180885f9162a,3.0,500000.0,186000,,,,,,,,,,
2025-06-12 17:30:46 UTC,202,b760285b-f146-44b7-91a6-80b79734aa3a,Keaton,Mitchell,BAL,RB,d8f90c06-70e2-4b35-947d-fed9ab5de53d,3703ef90-9b13-4787-9411-69c67edd4102,,12,,The Schnauzer 2,d9b465e7-7fc4-4bfc-9c93-180885f9162a,3.0,500000.0,186000,,,,,,,,,,
2025-06-12 17:25:53 UTC,183,e5efd76e-3450-4e90-b4a4-74a10f8cef0b,Jarquez,Hunter,LAR,RB,d8f90c06-70e2-4b35-947d-fed9ab5de53d,3703ef90-9b13-4787-9411-69c67edd4102,,12,,The Schnauzer 2,d9b465e7-7fc4-4bfc-9c93-180885f9162a,3.0,500000.0,186000,,,,,,,,,,
2025-06-12 17:24:38 UTC,178,44a906d5-b179-45f9-b69f-281595bea71d,Zach,Ertz,WAS,TE,d8f90c06-70e2-4b35-947d-fed9ab5de53d,3703ef90-9b13-4787-9411-69c67edd4102,,12,,The Schnauzer 2,d9b465e7-7fc4-4bfc-9c93-180885f9162a,3.0,500000.0,186000,,,,,,,,,,
2025-06-12 17:21:16 UTC,159,3dbcda8c-adc6-4d3e-9ed8-12b7581aa0ba,Jaylin,Noel,HOU,WR,d8f90c06-70e2-4b35-947d-fed9ab5de53d,3703ef90-9b13-4787-9411-69c67edd4102,,12,,The Schnauzer 2,d9b465e7-7fc4-4bfc-9c93-180885f9162a,3.0,500000.0,186000,,,,,,,,,,
2025-06-12 17:20:00 UTC,154,fb971e03-d484-4d81-982d-0e0af12179e6,J.K.,Dobbins,DEN,RB,d8f90c06-70e2-4b35-947d-fed9ab5de53d,3703ef90-9b13-4787-9411-69c67edd4102,,12,,The Schnauzer 2,d9b465e7-7fc4-4bfc-9c93-180885f9162a,3.0,500000.0,186000,,,,,,,,,,
2025-06-12 17:16:11 UTC,135,d97eb184-b572-477a-98c8-e918a0bf1c66,C.J.,Stroud,HOU,QB,d8f90c06-70e2-4b35-947d-fed9ab5de53d,3703ef90-9b13-4787-9411-69c67edd4102,,12,,The Schnauzer 2,d9b465e7-7fc4-4bfc-9c93-180885f9162a,3.0,500000.0,186000,,,,,,,,,,
2025-06-12 17:15:31 UTC,130,a6b061d0-7d58-45b0-8539-c0dd60cb26f9,Michael,Penix,ATL,QB,d8f90c06-70e2-4b35-947d-fed9ab5de53d,3703ef90-9b13-4787-9411-69c67edd4102,,12,,The Schnauzer 2,d9b465e7-7fc4-4bfc-9c93-180885f9162a,3.0,500000.0,186000,,,,,,,,,,
2025-06-12 17:10:56 UTC,111,c6ad3f37-27db-4232-99cc-aeed22777e85,Jonnu,Smith,PIT,TE,d8f90c06-70e2-4b35-947d-fed9ab5de53d,3703ef90-9b13-4787-9411-69c67edd4102,,12,,The Schnauzer 2,d9b465e7-7fc4-4bfc-9c93-180885f9162a,3.0,500000.0,186000,,,,,,,,,,
2025-06-12 17:09:36 UTC,106,45040fd6-c586-4f05-b4a5-35e32042f5c8,Cam,Skattebo,NYG,RB,d8f90c06-70e2-4b35-947d-fed9ab5de53d,3703ef90-9b13-4787-9411-69c67edd4102,,12,,The Schnauzer 2,d9b465e7-7fc4-4bfc-9c93-180885f9162a,3.0,500000.0,186000,,,,,,,,,,
2025-06-12 17:05:15 UTC,87,12a4ad78-4491-4aa3-8373-0fa48356c7f7,Baker,Mayfield,TB,QB,d8f90c06-70e2-4b35-947d-fed9ab5de53d,3703ef90-9b13-4787-9411-69c67edd4102,,12,,The Schnauzer 2,d9b465e7-7fc4-4bfc-9c93-180885f9162a,3.0,500000.0,186000,,,,,,,,,,
2025-06-12 17:04:06 UTC,82,eefaafc6-b10a-4794-a6dc-4233a1c2263f,Darnell,Mooney,ATL,WR,d8f90c06-70e2-4b35-947d-fed9ab5de53d,3703ef90-9b13-4787-9411-69c67edd4102,,12,,The Schnauzer 2,d9b465e7-7fc4-4bfc-9c93-180885f9162a,3.0,500000.0,186000,,,,,,,,,,
2025-06-12 16:59:19 UTC,63,fbc4cce8-3964-402c-a0a6-dbe13b5ebd86,RJ,Harvey,DEN,RB,d8f90c06-70e2-4b35-947d-fed9ab5de53d,3703ef90-9b13-4787-9411-69c67edd4102,,12,,The Schnauzer 2,d9b465e7-7fc4-4bfc-9c93-180885f9162a,3.0,500000.0,186000,,,,,,,,,,
2025-06-12 16:58:20 UTC,58,2d542871-3989-447d-89e6-9dcfbd6894e6,Jauan,Jennings,SF,WR,d8f90c06-70e2-4b35-947d-fed9ab5de53d,3703ef90-9b13-4787-9411-69c67edd4102,,12,,The Schnauzer 2,d9b465e7-7fc4-4bfc-9c93-180885f9162a,3.0,500000.0,186000,,,,,,,,,,
2025-06-12 16:53:33 UTC,39,6d78912a-4699-4228-9e18-621c213202a7,George,Kittle,SF,TE,d8f90c06-70e2-4b35-947d-fed9ab5de53d,3703ef90-9b13-4787-9411-69c67edd4102,,12,,The Schnauzer 2,d9b465e7-7fc4-4bfc-9c93-180885f9162a,3.0,500000.0,186000,,,,,,,,,,
2025-06-12 16:52:26 UTC,34,c72e9110-c8be-4bcf-a567-d78c9f3073d1,Mike,Evans,TB,WR,d8f90c06-70e2-4b35-947d-fed9ab5de53d,3703ef90-9b13-4787-9411-69c67edd4102,,12,,The Schnauzer 2,d9b465e7-7fc4-4bfc-9c93-180885f9162a,3.0,500000.0,186000,,,,,,,,,,
2025-06-12 16:47:27 UTC,15,0fd6a099-0696-4aeb-b7c8-bf3c5280db0f,Drake,London,ATL,WR,d8f90c06-70e2-4b35-947d-fed9ab5de53d,3703ef90-9b13-4787-9411-69c67edd4102,,12,,The Schnauzer 2,d9b465e7-7fc4-4bfc-9c93-180885f9162a,3.0,500000.0,186000,,,,,,,,,,
2025-06-12 16:46:42 UTC,10,13c991e1-747d-4cbd-9bdb-a5e017bdb77b,Nico,Collins,HOU,WR,d8f90c06-70e2-4b35-947d-fed9ab5de53d,3703ef90-9b13-4787-9411-69c67edd4102,,12,,The Schnauzer 2,d9b465e7-7fc4-4bfc-9c93-180885f9162a,3.0,500000.0,186000,,,,,,,,,,
2025-05-26 06:58:27 UTC,210,f47f5778-3c4d-4320-a4f9-cb57a229024a,Jacory,Croskey-Merritt,WAS,RB,594c26ee-2bb2-4df7-9ad4-a6090bcbc790,381c4125-cb42-4d9c-b345-dc819a63bc05,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-26 06:56:44 UTC,199,edeb9b06-d0b7-44cc-ac47-971fa68ff0a6,Brashard,Smith,KC,RB,594c26ee-2bb2-4df7-9ad4-a6090bcbc790,381c4125-cb42-4d9c-b345-dc819a63bc05,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-26 06:53:53 UTC,186,e5efd76e-3450-4e90-b4a4-74a10f8cef0b,Jarquez,Hunter,LAR,RB,594c26ee-2bb2-4df7-9ad4-a6090bcbc790,381c4125-cb42-4d9c-b345-dc819a63bc05,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-26 06:51:35 UTC,175,027fe218-a84a-450c-a89d-7ad6c4cf94b9,Cade,Otton,TB,TE,594c26ee-2bb2-4df7-9ad4-a6090bcbc790,381c4125-cb42-4d9c-b345-dc819a63bc05,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-26 06:49:19 UTC,162,24e943a8-7926-4012-9d7e-138315b764cd,Hunter,Henry,NE,TE,594c26ee-2bb2-4df7-9ad4-a6090bcbc790,381c4125-cb42-4d9c-b345-dc819a63bc05,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
